ifInOctets11,ifOutOctets11,ifoutDiscards11,ifInUcastPkts11,ifInNUcastPkts11,ifInDiscards11,ifOutUcastPkts11,ifOutNUcastPkts11,tcpOutRsts,tcpInSegs,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,tcpCurrEstab,tcpEstabResets,tcp?ActiveOpens,udpInDatagrams,udpOutDatagrams,udpInErrors,udpNoPorts,ipInReceives,ipInDelivers,ipOutRequests,ipOutDiscards,ipInDiscards,ipForwDatagrams,ipOutNoRoutes,ipInAddrErrors,icmpInMsgs,icmpInDestUnreachs,icmpOutMsgs,icmpOutDestUnreachs,icmpInEchos,icmpOutEchoReps,class
59492403,2484706690,0,88194878,23056,0,18451542,6136,1,962,756,84,17,0,5,3,364135,269926,1,21,102363623,353707,314054,638,20,111786520,7,0,83,57,60,24,43,33,icmp-echo
173619177,2149829590,0,75329753,28316,0,18473368,6580,1,1168,824,81,16,0,5,3,389264,318573,1,21,99428571,410320,325141,621,24,114171082,7,0,89,56,52,26,43,42,icmp-echo
216970435,2625181530,0,86165507,26922,0,19230627,6076,1,1127,872,83,16,0,5,3,414367,305646,1,20,108335031,409111,301412,600,21,102674413,6,0,78,58,61,23,40,33,icmp-echo
326481536,2715966743,0,80711233,25864,0,18526207,6717,1,1135,951,74,21,0,5,3,363312,323363,1,25,93893336,355657,314529,597,21,105952671,8,0,94,52,57,22,34,39,icmp-echo
342003572,2330444509,0,75513236,27707,0,17886652,5334,1,1240,838,73,19,0,4,3,326876,291588,1,25,110427014,371611,333873,665,22,104421808,6,0,83,53,60,21,39,38,icmp-echo
460819772,2506546762,0,83570738,27415,0,19246073,6731,1,1206,753,85,21,0,5,3,364822,266813,1,22,93703680,404450,278716,673,20,106125433,8,0,89,53,63,21,33,36,icmp-echo
527582904,2234683308,0,73922894,23713,0,20082656,6594,1,1064,922,73,19,0,5,3,376567,280053,1,22,104800364,373184,263877,537,24,103336098,7,0,79,57,63,22,38,40,icmp-echo
722838086,2371658997,0,72251838,23253,0,19915225,6250,1,1222,987,72,20,0,5,3,358691,297826,1,24,92540944,349682,328045,678,26,108477941,8,0,99,53,66,24,34,34,icmp-echo
763001801,2863337221,0,87214921,23742,0,18168230,6032,1,1172,813,80,20,0,5,3,420037,305237,1,21,90208132,442826,266081,525,23,106334810,7,0,87,51,66,25,34,39,icmp-echo
794651340,2300055888,0,77392353,28894,0,19111811,6832,1,1195,960,80,16,0,5,3,377419,322867,1,23,114545017,369303,326468,560,23,101480111,8,0,101,55,56,26,39,39,icmp-echo
949325465,2693382952,0,93449470,25530,0,18206514,6498,1,1225,932,88,17,0,5,3,396854,262610,1,22,112515683,433417,343386,635,21,92501339,6,0,89,46,62,26,39,33,icmp-echo
1082964748,2600844596,0,95780886,29124,0,17774599,5536,1,956,984,87,20,0,6,3,329035,265080,1,25,89542623,379489,310898,600,24,100286143,8,0,91,51,55,26,38,38,icmp-echo
979482428,2742208640,0,76888394,28641,0,18362963,6694,1,1240,848,72,16,0,5,3,381710,350026,1,19,114483883,381487,287003,648,25,117219856,6,0,93,55,56,22,32,43,icmp-echo
1201214711,2391425301,0,74848262,25908,0,20779807,5849,1,1083,745,68,18,0,5,3,368743,282663,1,19,116152685,366286,296265,531,22,88321795,8,0,77,46,57,20,37,33,icmp-echo
1131770498,2342899933,0,91289828,23668,0,21730943,5145,1,942,915,68,20,0,5,3,353026,273248,1,20,111609740,395135,313620,612,21,93207005,8,0,92,51,54,23,36,35,icmp-echo
1237636098,2424435039,0,76994876,24916,0,17884239,5269,1,1129,773,90,19,0,5,3,353061,349170,1,22,104514284,419779,293766,643,23,98286455,7,0,96,59,69,25,39,41,icmp-echo
1159939607,2376279573,0,82850258,27891,0,20339988,5467,1,1119,778,68,20,0,4,3,331621,280138,1,22,88113544,387604,270922,680,20,103815768,7,0,86,52,53,20,35,33,icmp-echo
1455030037,2648632795,0,73083087,28223,0,19072099,6861,1,1094,992,82,16,0,5,3,397989,351900,1,20,113329455,435894,353898,626,22,100897779,8,0,79,55,59,25,36,37,icmp-echo
1383888546,2654611778,0,84977703,28017,0,20487281,5912,1,1023,886,77,20,0,5,3,437159,266072,1,22,109413359,368265,308465,589,20,101595062,7,0,99,54,65,24,43,39,icmp-echo
1549796210,2788094025,0,92125094,24886,0,16705413,6356,1,1116,909,82,15,0,5,3,377903,291636,1,19,101137671,397711,298330,655,26,113138856,6,0,103,51,52,25,41,34,icmp-echo
1929348370,2596190012,0,75766292,23661,0,22045641,5216,1,1036,874,73,18,0,4,3,339225,288059,1,20,89907975,342336,331409,683,25,95017929,8,0,90,52,64,22,33,33,icmp-echo
2023357339,3191046619,0,91293026,25018,0,22078057,6252,1,1104,935,86,19,0,5,3,334621,282397,1,19,104860906,441077,314991,680,25,96983243,6,0,96,47,67,25,35,42,icmp-echo
2093586740,2716565187,0,79982255,25853,0,19956412,6338,1,1130,826,91,17,0,5,3,365478,345208,1,20,97091407,373840,343431,610,23,104692633,8,0,82,49,69,24,37,41,icmp-echo
1821293723,3145903126,0,75380817,30134,0,18736690,6949,1,1113,862,68,18,0,5,3,326399,289900,1,23,105542947,427713,318347,695,26,98974475,7,0,94,53,65,20,36,38,icmp-echo
2244420706,2634233639,0,95232445,26169,0,20149934,5878,1,1052,950,89,15,0,5,3,346110,272810,1,23,116079766,391809,317871,660,21,101725870,8,0,80,56,56,24,42,38,icmp-echo
2042689856,3251159598,0,76483967,27918,0,18784390,6549,1,1122,948,69,21,0,4,3,333926,311214,1,20,112001483,427456,319329,571,22,118739820,8,0,92,55,59,21,37,40,icmp-echo
2354328805,3087401915,0,72111015,27509,0,21428466,6170,1,1095,915,83,18,0,6,3,418527,276037,1,25,113349274,362666,323264,703,25,101548429,7,0,91,47,66,26,43,41,icmp-echo
2335330247,3538230208,0,92022423,27512,0,21729213,6018,1,1052,966,83,20,1,4,3,385342,344605,1,24,112730059,371812,299562,631,20,98298879,6,0,80,52,70,22,38,42,icmp-echo
2523608833,3088829161,0,88098920,27848,0,17367037,6749,1,1061,1007,87,19,2,5,3,351985,282789,1,19,98859152,360662,276125,633,21,101487678,8,0,105,53,70,24,43,41,icmp-echo
2187727515,3026835192,0,94013978,30380,0,20374810,6617,1,1145,908,71,18,2,5,3,406155,311507,1,21,111784075,377998,351111,558,21,90924693,8,0,99,46,68,21,37,41,icmp-echo
2171281693,3559355723,0,77696009,26847,0,16674289,5454,1,1184,847,77,17,2,5,3,390894,353788,1,23,107947811,410995,300072,582,20,100146694,8,0,91,51,59,21,40,35,icmp-echo
2454845298,3347441228,0,84657250,24811,0,17954392,5876,1,1189,781,83,18,2,5,3,373935,292074,1,20,105953795,411326,272856,644,20,109193671,6,0,81,51,62,23,39,39,icmp-echo
2682965765,3100483403,0,83826075,25729,0,20200083,5236,1,1182,898,78,19,2,5,3,422653,275355,1,19,104850986,381815,276010,706,23,94680746,7,0,80,62,57,23,34,45,icmp-echo
2706722262,3487088695,0,96672178,26503,0,19588646,6533,1,1235,851,72,23,0,5,3,407546,291497,1,22,89860372,407833,307279,640,21,98373533,7,0,80,56,54,24,34,44,icmp-echo
3256501599,2922583917,0,81357773,24230,0,17354359,6498,1,1001,952,77,22,0,5,3,398812,289308,1,23,99859867,392321,352106,622,21,103085291,6,0,94,46,71,26,35,40,icmp-echo
2778882045,2879258975,0,77201232,25012,0,18733540,6694,1,1017,931,84,19,0,5,3,338340,315376,1,21,91249736,341359,348044,698,20,112133660,7,0,95,59,64,24,44,39,icmp-echo
2721428990,3590938160,0,94218949,29174,0,16859074,5553,1,1287,1013,72,18,0,5,3,418620,282876,1,23,118395201,342461,341787,670,20,89708714,6,0,93,62,60,22,41,38,icmp-echo
3267759920,3477642135,0,74408513,28113,0,20840660,6284,1,1004,776,77,20,0,5,3,397128,354195,1,23,110106659,401417,287678,595,20,109667619,7,0,91,48,61,26,35,35,icmp-echo
3015356215,3618497406,0,72624930,26108,0,18115692,6998,1,1139,835,79,22,0,6,3,370389,311280,1,24,114107742,379647,351501,663,26,111198688,7,0,85,47,58,21,41,42,icmp-echo
3063204061,3243654408,0,91198043,29532,0,19547379,6291,1,1116,944,90,17,0,6,3,406209,307456,1,20,111598146,394558,322483,678,24,119347198,6,0,85,55,59,25,38,38,icmp-echo
3243512475,3007694514,0,72974616,23864,0,20542682,5573,1,1097,958,85,21,0,5,3,346761,303490,1,22,110211318,335801,333065,631,24,97216103,6,0,82,46,53,23,43,38,icmp-echo
3954040654,3309503857,0,97662606,25793,0,21701996,6262,1,1154,847,83,23,0,5,3,421197,290683,1,20,114283540,425504,274619,604,22,109971095,6,0,98,54,63,25,35,42,icmp-echo
4005199274,3461759970,0,82935115,28057,0,20832825,6452,1,1155,765,75,22,0,4,3,387153,321188,1,23,113626048,405034,296929,556,24,103896453,8,0,90,57,54,20,43,34,icmp-echo
3735918695,3947634143,0,80098247,25557,0,22624167,5706,1,1099,988,80,21,0,6,3,417765,298385,1,20,110942976,430911,276030,616,22,112773507,7,0,83,49,57,24,37,37,icmp-echo
4207418640,3413268746,0,91701679,25344,0,17091693,6285,1,1026,806,86,21,0,5,3,358723,359262,1,20,94535070,398206,347185,655,20,99017986,8,0,101,48,63,26,43,40,icmp-echo
3862633970,3452961056,0,80883920,31242,0,21297339,5722,1,1220,920,76,21,0,6,3,364854,267185,1,21,93913163,406366,277749,617,20,103826524,7,0,107,60,66,20,43,37,icmp-echo
4207996284,3266070452,0,87689952,25846,0,20829771,5419,1,1028,815,87,19,0,5,3,428672,301604,1,24,117918826,449636,283230,533,22,99680166,7,0,84,58,65,25,42,42,icmp-echo
4414331410,3738266295,0,76632173,28593,0,20367366,6520,1,1166,1018,70,19,0,5,3,449727,308411,1,20,106693116,373402,305440,698,21,98554585,6,0,101,62,64,22,44,36,icmp-echo
4508512531,3411020504,0,82482282,28401,0,21983320,7040,1,1073,1014,87,18,0,5,3,391342,291439,1,25,118245865,400977,282263,545,25,96060990,6,0,92,54,69,22,42,36,icmp-echo
3885892577,3873729188,0,84150310,30426,0,19863633,5336,1,961,760,80,17,0,5,3,343736,350671,1,24,101631510,419907,280947,627,24,98613334,8,0,101,59,63,25,36,35,icmp-echo
4388782,3752866991,0,77374512,31309,0,19626390,6188,1,1064,840,90,22,0,4,3,364941,276789,1,21,96390831,344285,284906,625,20,121946126,8,0,98,47,63,23,43,35,icmp-echo
112924244,3316978294,0,74174612,25693,0,17767270,5359,1,1081,864,91,23,0,6,3,359060,334308,1,24,112878640,421279,350728,616,20,99452415,8,0,80,50,59,26,43,41,icmp-echo
155638542,3726922920,0,77174197,31382,0,17688544,5505,1,1017,801,70,20,0,5,3,365134,354679,1,19,110274072,412117,269813,629,24,113609998,6,0,103,51,57,20,44,34,icmp-echo
339088830,3463414907,0,87996175,26809,0,17826175,6452,1,1181,834,76,23,0,5,3,425991,315794,1,23,109292603,347546,362591,590,23,110475263,7,0,83,59,55,22,44,43,icmp-echo
464604407,4325950353,0,79061480,24440,0,19915010,5894,1,1217,885,72,21,0,5,3,382964,347388,1,20,121374630,440151,354536,604,26,103697731,7,0,99,51,62,25,38,38,icmp-echo
462396529,3950720443,0,78458174,24997,0,18813466,6579,1,1093,977,90,21,0,5,3,399679,350581,1,19,102904944,427947,364234,537,20,121715386,6,0,101,59,68,22,43,37,icmp-echo
516334925,3809191059,0,80619126,27282,0,21236940,6909,1,966,843,79,22,0,5,3,441029,304865,1,23,96320534,411632,288978,570,24,105046186,8,0,106,48,71,23,33,42,icmp-echo
688722549,4290625691,0,76284781,25820,0,18296344,5715,1,1245,787,75,21,0,5,3,345387,357399,1,25,104399713,379712,292418,614,26,112056963,7,0,90,50,53,23,42,39,icmp-echo
761016271,3985323408,0,75017896,28328,0,20787591,5556,1,1174,909,88,21,0,4,3,447882,354524,1,19,103836059,410924,353264,569,22,98135140,8,0,107,50,65,22,45,37,icmp-echo
813079340,3593092386,0,96823120,26693,0,17705046,6210,1,1250,948,78,18,0,5,3,425876,351814,1,22,95022867,341661,289769,602,23,101893105,6,0,85,52,57,24,44,37,icmp-echo
996072470,4136973810,0,86580373,26904,0,20590683,6954,1,1182,875,71,20,0,4,3,451801,310449,1,21,115952583,381771,366276,633,25,119339364,7,0,102,49,64,21,37,46,icmp-echo
1161462871,3797822053,0,91173697,25631,0,18999227,5628,1,1231,890,82,21,0,4,3,366783,347909,1,23,122825290,345334,281335,597,22,104447750,7,0,96,60,63,23,39,44,icmp-echo
1221065280,4012558826,0,91353916,27814,0,18418423,6947,1,1151,1032,80,18,0,5,3,410072,345807,1,22,117360234,352856,318693,632,23,104748931,8,0,100,50,60,23,36,39,icmp-echo
1233293242,4032098441,0,96472086,27012,0,19379196,5584,1,1258,801,77,18,0,4,3,410097,355101,1,22,95718686,389992,318729,542,26,110829129,6,0,110,50,68,23,36,46,icmp-echo
1360095870,3533757782,0,90792143,29399,0,21444913,6571,1,1279,1043,78,18,0,5,3,368159,320885,1,25,97648093,460815,284781,623,23,99189447,8,0,93,60,63,24,36,35,icmp-echo
1385564679,4324248456,0,80429781,29961,0,20755484,5530,1,1242,923,71,22,0,5,3,388908,288582,1,24,109116840,392135,284345,630,24,123240502,6,0,93,57,60,23,40,39,icmp-echo
1425220212,4360629417,0,93299487,27985,0,20815813,5472,1,1206,996,71,18,0,5,3,399351,323070,1,21,103193540,401223,343952,643,26,122062003,7,0,92,64,66,25,43,42,icmp-echo
1503591511,4774921010,0,77347722,25432,0,19406246,5895,1,1056,999,77,22,0,6,3,396125,321165,1,22,123722782,357230,333487,688,25,101366870,7,0,94,49,64,21,41,37,icmp-echo
1662128476,4823645366,0,95705013,30806,0,23617626,6160,1,1316,843,74,23,0,5,3,452875,305948,1,20,94800020,352758,345478,538,23,93991321,6,0,99,48,58,20,36,39,icmp-echo
1781819892,4870068166,0,93764466,26421,0,19710167,6078,1,1101,933,94,23,0,4,3,404312,289949,1,22,103920182,385259,332080,691,22,111042457,6,0,109,55,60,23,36,42,icmp-echo
1998211734,4490873759,0,100446895,30911,0,23318028,5662,1,1314,977,87,21,0,5,3,383659,317386,1,20,107297140,387925,369453,527,22,124258599,7,0,102,49,62,24,46,39,icmp-echo
2248720545,22777136,0,96023693,27935,0,17539535,6857,1,1061,1041,94,20,0,5,3,378737,351362,1,19,111394499,390313,328211,695,25,95547241,6,0,89,51,58,25,45,43,icmp-echo
1876684521,40555596,0,85169234,28540,0,23137172,5613,1,1200,1009,91,18,0,5,3,345684,309685,1,19,119554293,356354,342248,633,25,116557433,8,0,102,59,69,25,35,41,icmp-echo
2137022887,75637767,0,85501996,29199,0,18372581,7055,1,1097,994,79,17,0,5,3,353824,337677,1,21,121526872,450580,291490,673,23,122170046,8,0,86,60,55,20,42,45,icmp-echo
2109593676,105213592,0,95648461,30290,0,21341394,6441,1,1147,1019,78,21,0,5,3,449318,281126,1,22,123477501,423048,274261,645,20,98618160,7,0,100,61,61,20,45,39,icmp-echo
2398133894,133940544,0,77963744,27340,0,20361258,5344,1,1267,925,73,18,0,5,3,407413,296227,1,19,97314034,416380,314816,663,26,97866935,8,0,82,54,63,20,45,36,icmp-echo
2380832656,131046257,0,92571805,27801,0,18576762,6641,1,1129,847,83,22,0,5,3,453855,322050,1,22,100465900,388684,290831,711,20,114377416,6,0,101,61,64,22,44,45,icmp-echo
2909364100,164682841,0,95675045,28965,0,20507322,6429,1,1065,788,94,18,0,6,3,348562,347088,1,21,96006263,456083,353062,644,24,109365402,7,0,98,58,57,22,38,45,icmp-echo
2724600684,170208444,0,78295464,29159,0,18854215,5412,1,1114,1021,88,21,0,5,3,424620,341263,1,24,96719763,382194,327440,706,21,96906655,6,0,108,50,60,23,37,42,icmp-echo
3030758990,241120050,0,87092062,29384,0,22880178,7191,1,1287,785,93,21,0,6,3,348258,318233,1,20,97457177,445216,328362,531,20,99533908,6,0,90,53,68,25,36,35,icmp-echo
2911229205,212552528,0,100115564,28049,0,18289074,6442,1,1096,990,74,20,0,4,3,453488,323504,1,23,116938057,448257,325110,703,23,113009639,8,0,110,58,67,25,34,40,icmp-echo
3076462051,260957774,0,84345063,25374,0,22212038,6829,1,1246,1022,92,20,0,5,3,359313,323047,1,22,106681505,376844,349824,556,25,123687425,7,0,89,58,66,24,46,43,icmp-echo
3477896322,277490455,0,98597135,27481,0,18028615,6789,1,1057,910,95,20,0,5,3,409555,318724,1,19,115560505,428407,344803,630,20,109298691,6,0,89,57,71,26,34,41,icmp-echo
3346630174,305503303,0,90987889,27020,0,21052341,7194,1,1203,834,88,19,0,5,3,362356,369168,1,24,98803568,351502,300637,535,20,111053348,8,0,95,54,66,21,36,42,icmp-echo
2891118487,363982597,0,99105385,31915,0,19607621,6995,1,1315,948,83,21,0,4,3,372030,321278,1,21,100713799,444948,366470,655,25,104204837,7,0,87,51,60,21,42,43,icmp-echo
3766499246,351716538,0,90410599,27321,0,23504880,5361,1,1182,982,75,22,0,5,3,460514,329268,1,24,93470069,370015,298285,682,21,107562427,6,0,89,53,63,25,40,43,icmp-echo
3337063557,446388094,0,84362667,30969,0,22227666,6786,1,997,952,90,22,0,6,3,363154,356876,1,21,98302933,472650,364872,647,20,106759305,7,0,100,61,60,25,41,46,icmp-echo
3630621875,453085076,0,77078837,26436,0,23264239,5931,1,1115,968,91,17,0,5,3,428828,372087,1,23,99853019,472617,337440,583,23,120376820,7,0,82,56,70,22,43,42,icmp-echo
3168658072,388182180,0,88503355,29720,0,20791225,6060,1,1019,836,75,19,2,4,3,361718,313095,1,20,116212618,387987,302486,710,24,95903830,8,0,97,61,68,25,36,37,icmp-echo
3767002206,527897352,0,82236313,26336,0,20032911,6508,1,1161,936,89,20,0,6,3,361951,362664,1,20,119467071,402870,319106,611,20,120106055,6,0,98,52,56,24,39,37,icmp-echo
3665017639,504804985,0,90849543,26743,0,22177754,6396,1,1027,804,88,22,0,5,3,411961,351035,1,21,101836185,390094,309860,529,22,102701467,7,0,110,67,62,25,38,36,icmp-echo
4409238810,581029865,0,81537482,25551,0,23139645,6752,1,1167,831,96,21,0,4,3,366796,290654,1,21,98089910,450276,334378,559,23,94008627,7,0,102,67,65,22,45,41,icmp-echo
4142731311,570746206,0,82949257,25078,0,19257470,6693,1,1131,796,78,19,0,5,3,463655,293661,1,22,104838353,452177,347787,527,20,102792613,7,0,98,57,70,20,37,46,icmp-echo
1923335966,4683569816,4079,109721837,27240,4664,30943648,6228,3,1580,1090,97,2,0,6,38,303961,194209,0,18,171457295,267959,218298,528,16,154322506,5,67,77,34,35,3,28,31,icmp-echo
2151469455,3755850000,4328,117873838,20598,4713,32236083,5414,3,1575,1354,113,2,0,6,44,244216,206229,0,16,136022514,304771,180668,617,14,131967243,5,54,66,36,39,3,31,30,icmp-echo
2662386650,4000286569,4436,115107763,26896,4701,29175037,6567,3,1605,1373,95,2,0,5,35,226421,175848,0,17,167573175,301487,230027,546,15,143278760,5,52,74,41,30,3,30,35,icmp-echo
2638997829,4130200848,3955,102751543,26365,4345,27599563,5248,3,1338,1367,120,2,2,5,41,269686,181557,0,17,148976614,288190,214561,535,14,158182211,6,57,75,34,31,3,31,34,icmp-echo
2649939387,4158720576,3656,108866954,20926,3965,29704977,5712,3,1307,1068,96,2,0,6,44,275819,215464,0,15,168765602,259722,207409,619,17,168756459,5,58,76,39,37,3,33,36,icmp-echo
2689626923,3926921029,3968,109669300,24748,4688,31496219,6743,3,1266,1305,93,2,0,5,45,276949,204369,0,15,129770624,261147,179921,576,15,131292036,4,58,69,42,36,3,28,34,icmp-echo
2825656308,4761796086,3821,129291877,26797,4336,30017655,5093,3,1497,1093,104,2,0,6,39,227930,221665,0,18,160646113,248332,199641,549,14,163690416,4,57,65,38,35,3,32,35,icmp-echo
2911259267,4261561076,3958,112444018,21643,4404,29543735,5033,3,1506,1124,115,2,0,6,37,275675,190076,0,16,131224525,270670,179049,571,14,137428277,6,68,72,39,30,3,32,36,icmp-echo
2733430591,4607574607,4565,111086897,22416,3781,26475241,5190,3,1550,1115,97,2,0,6,43,271738,230710,0,18,160930360,308083,230193,583,17,159155524,5,56,76,41,39,3,34,31,icmp-echo
3066368126,4299931821,4118,114573855,27188,4019,33639863,5459,3,1585,1077,108,2,0,5,46,256851,188972,0,18,157832093,256174,184574,647,18,145639567,5,68,79,34,35,3,33,32,icmp-echo
3562629384,4156278445,3730,108627963,26882,3722,31762548,6495,3,1402,1281,122,2,0,7,40,250367,213015,0,18,154632802,247809,219333,497,17,172021256,5,63,67,34,35,3,28,35,icmp-echo
2990077325,3689861977,4571,132980828,24505,3961,31328848,6180,3,1608,1370,121,2,0,7,40,281592,173600,0,17,169302616,240392,215785,621,15,164408127,6,61,65,43,40,3,27,30,icmp-echo
3473508032,3598798968,3696,123589367,27314,4548,28732637,6160,3,1424,1117,117,2,0,7,36,284746,196814,0,15,166308929,248415,179237,600,15,165739577,5,60,78,42,34,3,32,28,icmp-echo
3752317352,4442893523,4363,114157264,20788,4755,30058805,6594,3,1368,1321,112,2,0,5,41,231847,212805,0,14,164539457,234060,216219,528,16,173217417,4,70,75,36,31,3,33,35,icmp-echo
3415311970,4629181753,4704,124722155,25027,4636,32758322,6559,3,1533,1150,116,2,0,5,37,230995,174701,0,17,169767702,313908,185347,592,17,145144414,6,57,72,37,31,3,33,27,icmp-echo
4004662045,3939048425,4535,110903007,21120,4089,33876925,6358,3,1460,1366,116,2,0,7,37,290163,200732,0,16,171869425,280433,212814,646,16,149773811,4,60,65,40,33,3,35,29,icmp-echo
3343930253,4348544860,4359,137401938,23063,3717,29134417,6405,3,1347,1397,114,2,0,5,42,282435,201118,0,15,139017686,243776,179422,565,15,142787018,6,69,64,39,32,3,29,32,icmp-echo
3629131608,3698934791,4200,120356099,22730,3705,26950011,6359,3,1427,1288,103,2,0,6,35,244057,186763,0,18,155233191,300174,196378,629,15,129270581,5,55,62,35,33,3,34,28,icmp-echo
3917633899,4043519398,4397,117837285,24697,4044,32669832,6405,3,1591,1412,119,2,0,6,42,297441,189072,0,17,131794188,274899,209086,492,14,136992601,5,69,64,40,35,3,35,33,icmp-echo
3707618510,4607413117,4550,125446460,25819,3763,31323099,5967,3,1406,1379,114,2,0,6,42,267874,206639,0,18,165404705,304092,204024,636,18,170328735,5,53,73,44,31,3,33,33,icmp-echo
3375690567,3783400092,4216,127022309,23056,4377,29805347,6612,3,1429,1174,96,2,0,6,40,262298,185956,0,16,136011395,296148,212907,603,16,170323483,5,55,73,38,38,3,31,27,icmp-echo
3499258498,4683595506,4554,103003255,22770,4174,35499905,5449,3,1654,1385,105,2,0,6,42,247416,206111,0,14,145072548,282030,204052,617,17,167700835,6,66,79,39,36,3,33,35,icmp-echo
3656501752,3644825414,4589,135357725,20676,4631,27596690,5485,3,1447,1248,116,2,0,6,43,288356,191458,0,18,142551609,265126,179679,500,18,161642103,5,62,66,37,36,3,34,27,icmp-echo
4504187196,4640986840,4508,127901350,24298,4514,27280730,5084,3,1547,1432,99,2,0,5,37,301624,225293,0,15,167372659,273093,189247,605,18,143688333,5,70,62,34,33,3,31,34,icmp-echo
21869330,3806531390,4440,120843779,25705,3961,35502150,5177,3,1354,1205,113,2,0,6,44,298776,204534,0,14,148577010,270486,231515,642,17,170314215,4,68,67,43,33,3,31,35,icmp-echo
94642803,4623732940,3965,128810510,22067,4305,32137131,5465,3,1267,1077,118,2,0,7,40,306674,224837,0,18,133962104,248092,212720,565,17,175141010,5,54,80,40,34,3,36,31,icmp-echo
194851702,4064228614,4100,129946372,24307,4535,29605361,6025,3,1303,1160,120,2,0,5,42,272040,224293,0,18,136673497,258416,217699,620,15,164726930,5,61,66,36,39,3,34,36,icmp-echo
262793365,4415264551,3801,108511808,25617,4847,33507541,5702,3,1343,1087,113,2,0,7,43,238899,178416,0,17,149524003,314271,182354,543,16,135854239,6,59,68,44,40,3,34,32,icmp-echo
336335279,4119812842,3798,127886952,26778,3744,33038002,5902,3,1558,1269,103,2,0,5,42,283956,226488,0,17,132147988,293199,220708,524,16,144228375,5,59,80,38,38,3,34,30,icmp-echo
548904691,4149976176,3797,129947372,21740,4599,35724978,6345,3,1622,1382,116,2,0,7,42,301910,183007,0,16,168008652,309729,212352,548,17,139559388,5,60,75,35,32,3,31,34,icmp-echo
